,Time,Voltage
2078,171.712,0.04992067
2079,171.7947,0.04989889
2080,171.8773,0.04988169
2081,171.9599,0.04987708
2082,172.0425,0.04988971
2083,172.1252,0.04988397
2084,172.2078,0.04988511
2085,172.2904,0.0498943
2086,172.373,0.04990461
2087,172.4557,0.04989656
2088,172.5383,0.04989658
2089,172.6209,0.04988742
2090,172.7036,0.04987253
2091,172.7862,0.04988284
2092,172.8688,0.04988165
2093,172.9514,0.04988625
2094,173.0341,0.0498702
2095,173.1167,0.04987479
2096,173.1993,0.04988514
2097,173.2819,0.04988394
2098,173.3646,0.04988053
2099,173.4472,0.04988283
2100,173.5298,0.04988627
2101,173.6124,0.04989888
2102,173.6951,0.04990231
2103,173.7777,0.04989312
2104,173.8603,0.04988968
2105,173.943,0.04989657
2106,174.0256,0.04989657
2107,174.1082,0.04990114
2108,174.1908,0.04990116
2109,174.2735,0.04990692
2110,174.3561,0.04991262
2111,174.4388,0.0499321
2112,174.5214,0.04992637
2113,174.6041,0.0499241
2114,174.6867,0.04990805
2115,174.7693,0.0499057
2116,174.852,0.04990917
2117,174.9346,0.04990574
2118,175.0172,0.04990917
2119,175.0998,0.04991377
2120,175.1825,0.04992525
2121,175.2651,0.04992637
2122,175.3478,0.04992639
2123,175.4304,0.04992754
2124,175.513,0.04993213
2125,175.5957,0.04994933
2126,175.6783,0.04996651
2127,175.761,0.04995615
2128,175.8436,0.04995046
2129,175.9263,0.04993901
2130,176.0089,0.04994814
2131,176.0915,0.04995622
2132,176.1742,0.04995619
2133,176.2568,0.0499516
2134,176.3394,0.04994126
2135,176.4221,0.04993897
2136,176.5047,0.04995964
2137,176.5874,0.04996193
2138,176.67,0.04995849
2139,176.7527,0.04996652
2140,176.8353,0.04997224
2141,176.9179,0.04999175
2142,177.0006,0.04998257
2143,177.0832,0.04998028
2144,177.1659,0.04996878
2145,177.2485,0.04994927
2146,177.3311,0.04994471
2147,177.4138,0.04995276
2148,177.4964,0.04995269
2149,177.5791,0.04994814
2150,177.6617,0.04994587
2151,177.7444,0.04995046
2152,177.827,0.04994816
2153,177.9096,0.04993784
2154,177.9923,0.0499367
2155,178.0749,0.04993208
2156,178.1576,0.04994239
2157,178.2402,0.04993669
2158,178.3228,0.04994013
2159,178.4055,0.04994699
2160,178.4881,0.04993893
2161,178.5707,0.04991603
2162,178.6534,0.04991604
2163,178.736,0.04992296
2164,178.8187,0.04992638
2165,178.9013,0.04991033
2166,178.9839,0.04990573
2167,179.0666,0.04991375
2168,179.1492,0.04992175
2169,179.2319,0.04992634
2170,179.3145,0.04992981
2171,179.3972,0.04992411
2172,179.4798,0.04993436
2173,179.5625,0.04994357
2174,179.6451,0.04993555
2175,179.7278,0.04992297
2176,179.8104,0.0499344
2177,179.893,0.04993784
2178,179.9757,0.04993902
2179,180.0583,0.049939
2180,180.141,0.04993556
2181,180.2236,0.04993555
2182,180.3063,0.0499264
2183,180.3889,0.04992179
2184,180.4716,0.04992983
2185,180.5542,0.04991258
2186,180.6369,0.04992063
2187,180.7195,0.04993442
2188,180.8021,0.04994816
2189,180.8848,0.04994703
2190,180.9674,0.04995391
2191,181.05,0.0499642
2192,181.1327,0.04996422
2193,181.2153,0.04996767
2194,181.2979,0.04994588
2195,181.3806,0.04994705
2196,181.4633,0.0499321
2197,181.5459,0.04991151
2198,181.6285,0.04988281
2199,181.7112,0.04984956
2200,181.7938,0.049853
2201,181.8764,0.04986676
2202,181.959,0.04986672
2203,182.0417,0.04985529
2204,182.1243,0.04984267
2205,182.2069,0.0498541
2206,182.2896,0.04985983
2207,182.3722,0.04985642
2208,182.4548,0.04983696
2209,182.5375,0.04983351
2210,182.6201,0.04984613
2211,182.7027,0.04983237
2212,182.7854,0.04983007
2213,182.868,0.04982777
2214,182.9506,0.04983237
2215,183.0332,0.0498278
2216,183.1159,0.04980255
2217,183.1985,0.0497911
2218,183.2812,0.04978193
2219,183.3638,0.04978765
2220,183.4464,0.04978536
2221,183.529,0.04979109
2222,183.6117,0.04977959
2223,183.6943,0.0497819
2224,183.7769,0.04977848
2225,183.8596,0.04977272
2226,183.9422,0.04975899
2227,184.0248,0.04974291
2228,184.1075,0.04974751
2229,184.1901,0.04972571
2230,184.2728,0.04970051
2231,184.3554,0.04967069
2232,184.438,0.04966151
2233,184.5207,0.04966952
2234,184.6033,0.04967644
2235,184.686,0.04966614
2236,184.7686,0.04966497
2237,184.8513,0.04968101
2238,184.9339,0.04969363
2239,185.0165,0.04968676
2240,185.0992,0.04967988
2241,185.1818,0.04966957
2242,185.2645,0.04967415
2243,185.3471,0.04966722
2244,185.4298,0.04965578
2245,185.5124,0.04965923
2246,185.595,0.04966613
2247,185.6777,0.04965124
2248,185.7603,0.04963631
2249,185.843,0.04962027
2250,185.9256,0.04961567
2251,186.0082,0.04961453
2252,186.0909,0.04961453
2253,186.1735,0.0496042
2254,186.2561,0.04960879
2255,186.3387,0.04960878
2256,186.4214,0.04960993
2257,186.504,0.04961565
2258,186.5866,0.04960418
2259,186.6692,0.04961453
2260,186.7519,0.04961797
2261,186.8345,0.04961566
2262,186.9172,0.04961683
2263,186.9998,0.04961795
2264,187.0824,0.04960992
2265,187.165,0.04961796
2266,187.2476,0.04961681
2267,187.3303,0.04960647
2268,187.4129,0.04960192
2269,187.4955,0.04960992
2270,187.5782,0.04961337
2271,187.6608,0.04961336
2272,187.7434,0.04961336
2273,187.826,0.04959961
2274,187.9087,0.04961223
2275,187.9913,0.04961221
2276,188.0739,0.04959388
2277,188.1565,0.04958697
2278,188.2392,0.04958698
2279,188.3218,0.04960072
2280,188.4044,0.04959729
2281,188.487,0.04959386
2282,188.5697,0.0495962
2283,188.6523,0.0495973
2284,188.7349,0.04961108
2285,188.8175,0.04960534
2286,188.9001,0.04959616
2287,188.9828,0.04960074
2288,189.0654,0.04960535
2289,189.148,0.04959618
2290,189.2306,0.04957896
2291,189.3133,0.04958012
2292,189.3959,0.04958701
2293,189.4785,0.04958928
2294,189.5612,0.04957552
2295,189.6438,0.0495698
2296,189.7264,0.04957096
2297,189.809,0.04956862
2298,189.8917,0.04955488
2299,189.9743,0.04953424
2300,190.0569,0.04954344
2301,190.1395,0.04955147
2302,190.2222,0.04955263
2303,190.3048,0.04953769
2304,190.3874,0.04953082
2305,190.4701,0.04953422
2306,190.5527,0.0495228
2307,190.6353,0.04950904
2308,190.718,0.04950446
2309,190.8006,0.04952394
2310,190.8832,0.04952622
2311,190.9658,0.0495125
2312,191.0485,0.0495056
2313,191.1311,0.04950444
2314,191.2138,0.04950674
2315,191.2964,0.04949868
2316,191.379,0.0494941
2317,191.4616,0.04949069
2318,191.5443,0.04950675
2319,191.6269,0.04951591
2320,191.7095,0.0495079
2321,191.7922,0.04951366
2322,191.8748,0.04950906
2323,191.9575,0.04951133
2324,192.0401,0.04950101
2325,192.1227,0.04949299
2326,192.2054,0.04948152
2327,192.288,0.04948839
2328,192.3706,0.04948267
2329,192.4532,0.04946435
2330,192.5359,0.04945631
2331,192.6185,0.04944712
2332,192.7012,0.04944141
2333,192.7838,0.04943683
2334,192.8664,0.04940126
2335,192.9491,0.04937375
2336,193.0317,0.04937947
2337,193.1144,0.04937606
2338,193.197,0.04937491
2339,193.2796,0.04936343
2340,193.3623,0.0493508
2341,193.4449,0.04934391
2342,193.5276,0.04935081
2343,193.6102,0.04936459
2344,193.6928,0.04934965
2345,193.7755,0.04933363
2346,193.8581,0.04932789
2347,193.9408,0.04933135
2348,194.0234,0.04932329
2349,194.106,0.04931756
2350,194.1887,0.04931295
2351,194.2713,0.04931989
2352,194.3539,0.04931986
2353,194.4366,0.04932096
2354,194.5192,0.04930607
2355,194.6018,0.04929348
2356,194.6844,0.04930958
2357,194.7671,0.04931869
2358,194.8497,0.04930724
2359,194.9323,0.04929123
2360,195.0149,0.04928546
2361,195.0976,0.04926709
2362,195.1802,0.04927742
2363,195.2628,0.04927859
2364,195.3454,0.04926827
2365,195.4281,0.04926825
2366,195.5107,0.04927171
2367,195.5933,0.04926369
2368,195.676,0.04924535
2369,195.7586,0.04923619
2370,195.8412,0.04924193
2371,195.9239,0.04923504
2372,196.0065,0.04923501
2373,196.0891,0.04922242
2374,196.1717,0.0492178
2375,196.2544,0.04922354
2376,196.337,0.04922469
2377,196.4196,0.04921092
2378,196.5023,0.049196
2379,196.5849,0.04919258
2380,196.6675,0.04920294
2381,196.7502,0.04919605
2382,196.8328,0.04918114
2383,196.9154,0.04917193
2384,196.9981,0.04918111
2385,197.0807,0.04918459
2386,197.1633,0.04917084
2387,197.246,0.04914791
2388,197.3286,0.0491456
2389,197.4113,0.04913758
2390,197.4939,0.0491112
2391,197.5765,0.04908367
2392,197.6592,0.04905615
2393,197.7418,0.04906188
2394,197.8244,0.04908024
2395,197.9071,0.04907337
2396,197.9897,0.04906762
2397,198.0723,0.04907221
2398,198.155,0.04907335
2399,198.2376,0.04907223
2400,198.3203,0.04906417
2401,198.4029,0.04904126
2402,198.4856,0.04903551
2403,198.5682,0.04902406
2404,198.6508,0.04901144
2405,198.7335,0.04899652
2406,198.8161,0.04900226
2407,198.8987,0.04901027
2408,198.9814,0.04902981
2409,199.064,0.04903439
2410,199.1466,0.04902176
2411,199.2293,0.04900802
2412,199.3119,0.04898736
2413,199.3945,0.04897705
2414,199.4772,0.04895296
2415,199.5598,0.04891171
2416,199.6424,0.048883
2417,199.7251,0.04885782
2418,199.8077,0.04884062
2419,199.8904,0.04882457
2420,199.973,0.04884062
2421,200.0556,0.04885665
2422,200.1383,0.04886011
2423,200.2209,0.04885094
2424,200.3036,0.0488257
2425,200.3862,0.04881192
2426,200.4688,0.04881769
2427,200.5515,0.04880736
2428,200.6341,0.04877755
2429,200.7168,0.04876037
2430,200.7994,0.04873972
2431,200.882,0.04873512
2432,200.9647,0.04873168
2433,201.0473,0.04872597
2434,201.1299,0.04873055
2435,201.2126,0.04873858
2436,201.2952,0.04874203
2437,201.3779,0.04873055
2438,201.4605,0.04870994
2439,201.5431,0.04869271
2440,201.6257,0.04868584
2441,201.7084,0.04867781
2442,201.791,0.04865832
2443,201.8736,0.04863539
2444,201.9562,0.04861245
2445,202.0389,0.04861018
2446,202.1215,0.04860558
2447,202.2041,0.04861246
2448,202.2868,0.0486262
2449,202.3694,0.04862388
2450,202.452,0.04863194
2451,202.5347,0.04863422
2452,202.6173,0.04861818
2453,202.7,0.048601
2454,202.7826,0.04859409
2455,202.8652,0.0485987
2456,202.9479,0.04858952
2457,203.0305,0.0486044
2458,203.1131,0.04860326
2459,203.1958,0.04859868
2460,203.2784,0.04860324
2461,203.3611,0.04859526
2462,203.4437,0.04857346
2463,203.5263,0.04858035
2464,203.609,0.04856888
2465,203.6916,0.04854821
2466,203.7743,0.04852877
2467,203.8569,0.04851045
2468,203.9395,0.04850467
2469,204.0222,0.04850006
2470,204.1048,0.04849781
2471,204.1874,0.04851383
2472,204.2701,0.04853106
2473,204.3527,0.04853794
2474,204.4354,0.04854022
2475,204.518,0.04852187
2476,204.6007,0.048515
2477,204.6833,0.04851613
2478,204.7659,0.04851387
2479,204.8486,0.04849094
2480,204.9312,0.04847486
2481,205.0139,0.04845538
2482,205.0965,0.04844621
2483,205.1791,0.04843472
2484,205.2618,0.04841636
2485,205.3444,0.04840147
2486,205.427,0.04838086
2487,205.5096,0.04836361
2488,205.5923,0.04835675
2489,205.6749,0.04833959
2490,205.7575,0.04832583
2491,205.8402,0.04831665
2492,205.9228,0.04832584
2493,206.0054,0.04834533
2494,206.088,0.0483591
2495,206.1707,0.04835334
2496,206.2533,0.04835564
2497,206.3359,0.04837053
2498,206.4186,0.04837513
2499,206.5012,0.04838083
2500,206.5838,0.04837052
2501,206.6664,0.04837626
2502,206.7491,0.04837627
2503,206.8317,0.04839804
2504,206.9143,0.0483866
2505,206.997,0.04837396
2506,207.0796,0.04836252
2507,207.1622,0.04835448
2508,207.2448,0.0483522
2509,207.3275,0.04835219
2510,207.4101,0.04833267
2511,207.4927,0.04832234
2512,207.5754,0.04832239
2513,207.658,0.04831662
2514,207.7407,0.04830058
2515,207.8233,0.04827077
2516,207.9059,0.04825817
2517,207.9886,0.04827652
2518,208.0712,0.0483006
2519,208.1539,0.0483132
2520,208.2365,0.04831089
2521,208.3191,0.04830861
2522,208.4017,0.04831203
2523,208.4844,0.04831893
2524,208.567,0.04831205
2525,208.6497,0.04829365
2526,208.7323,0.04829942
2527,208.815,0.04830401
2528,208.8976,0.04830171
2529,208.9802,0.04828452
2530,209.0628,0.04827993
2531,209.1455,0.04827195
2532,209.2281,0.04826503
2533,209.3107,0.04825129
2534,209.3934,0.0482421
2535,209.476,0.04826273
2536,209.5586,0.04826505
2537,209.6413,0.0482513
2538,209.7239,0.04823296
2539,209.8065,0.04821688
2540,209.8892,0.04820313
2541,209.9718,0.04818366
2542,210.0544,0.04814698
2543,210.1371,0.04813897
2544,210.2197,0.04812517
2545,210.3023,0.04813551
2546,210.385,0.04814237
2547,210.4676,0.04814468
2548,210.5502,0.04814467
2549,210.6329,0.04813893
2550,210.7155,0.04814236
2551,210.7982,0.0481527
2552,210.8808,0.04816645
2553,210.9635,0.04815613
2554,211.0461,0.04815498
2555,211.1287,0.04816989
2556,211.2114,0.04817446
2557,211.294,0.04816643
2558,211.3767,0.04815613
2559,211.4593,0.04814697
2560,211.542,0.04814352
2561,211.6246,0.04814691
2562,211.7073,0.04815269
2563,211.7899,0.04815494
2564,211.8726,0.04814692
2565,211.9552,0.04814465
2566,212.0378,0.04813549
2567,212.1204,0.04814352
2568,212.2031,0.04814813
2569,212.2857,0.0481458
2570,212.3683,0.04814464
2571,212.4509,0.04813664
2572,212.5336,0.04813318
2573,212.6162,0.04813088
2574,212.6988,0.04812057
2575,212.7814,0.04813205
2576,212.8641,0.04813665
2577,212.9467,0.04815729
2578,213.0294,0.0481653
2579,213.112,0.04817335
2580,213.1947,0.04816414
2581,213.2773,0.04817448
2582,213.3599,0.04817791
2583,213.4426,0.04818823
2584,213.5253,0.04818939
2585,213.6079,0.04818592
2586,213.6905,0.0481905
2587,213.7732,0.04817786
2588,213.8558,0.04817562
2589,213.9385,0.04818249
2590,214.0211,0.04817677
2591,214.1038,0.04818936
2592,214.1864,0.04818938
2593,214.2691,0.04819852
2594,214.3517,0.04818591
2595,214.4343,0.04815498
2596,214.517,0.04815383
2597,214.5996,0.04814121
2598,214.6822,0.04812745
2599,214.7649,0.04813552
2600,214.8475,0.04814121
2601,214.9301,0.04816189
2602,215.0128,0.04817218
2603,215.0954,0.0481699
2604,215.1781,0.04818365
2605,215.2607,0.04818936
2606,215.3434,0.04819166
2607,215.426,0.04819511
2608,215.5086,0.04818365
2609,215.5913,0.04817333
2610,215.6739,0.04817675
2611,215.7566,0.04817558
2612,215.8392,0.0481825
2613,215.9219,0.04817792
2614,216.0045,0.04819053
2615,216.0871,0.04820541
2616,216.1698,0.04822605
2617,216.2524,0.04822837
2618,216.3351,0.04822261
2619,216.4177,0.04822951
2620,216.5003,0.04823753
2621,216.583,0.04824552
2622,216.6656,0.04824208
2623,216.7483,0.04823868
2624,216.8309,0.04823637
2625,216.9136,0.04822262
2626,216.9962,0.04821345
2627,217.0788,0.04819395
2628,217.1615,0.04818821
2629,217.2441,0.04820541
2630,217.3268,0.04819854
2631,217.4094,0.04819281
2632,217.4921,0.04819622
2633,217.5747,0.04819971
2634,217.6573,0.04821344
2635,217.74,0.04819852
2636,217.8226,0.04820083
2637,217.9053,0.04820427
2638,217.9879,0.04820196
2639,218.0706,0.0481974
2640,218.1532,0.04818249
2641,218.2359,0.04818364
2642,218.3185,0.04819163
2643,218.4012,0.04817787
2644,218.4838,0.04817216
2645,218.5665,0.04816297
2646,218.6491,0.04816531
2647,218.7317,0.04816416
2648,218.8144,0.04816415
2649,218.897,0.04815383
2650,218.9797,0.04814237
2651,219.0623,0.04813891
2652,219.1449,0.04813659
2653,219.2275,0.04813778
2654,219.3102,0.04813206
2655,219.3928,0.04813205
2656,219.4754,0.04814237
2657,219.5581,0.04814581
2658,219.6407,0.04814352
2659,219.7234,0.04814582
2660,219.806,0.04815726
2661,219.8886,0.04816754
2662,219.9713,0.04816641
2663,220.0539,0.04815729
2664,220.1366,0.04816987
2665,220.2192,0.04817791
2666,220.3018,0.04816758
2667,220.3845,0.04816759
2668,220.4671,0.04817101
2669,220.5498,0.0481653
2670,220.6324,0.04816871
2671,220.7151,0.04816184
2672,220.7977,0.04816643
2673,220.8803,0.04816644
2674,220.963,0.04814925
2675,221.0456,0.048155
2676,221.1282,0.04816873
2677,221.2109,0.04817215
2678,221.2935,0.04817327
2679,221.3762,0.04816757
2680,221.4588,0.04817099
2681,221.5414,0.04817443
2682,221.6241,0.04817102
2683,221.7067,0.04816642
2684,221.7894,0.0481756
2685,221.872,0.04819511
2686,221.9547,0.04819741
2687,222.0373,0.04820774
2688,222.1199,0.04822834
2689,222.2026,0.04823753
2690,222.2852,0.04824208
2691,222.3679,0.04824554
2692,222.4505,0.04825814
2693,222.5331,0.04826846
2694,222.6158,0.0482719
2695,222.6984,0.04826731
2696,222.7811,0.04827768
2697,222.8637,0.04828453
2698,222.9463,0.04829028
2699,223.029,0.04829486
2700,223.1116,0.04828798
2701,223.1942,0.0482845
2702,223.2769,0.04830976
2703,223.3595,0.04830862
2704,223.4421,0.04830287
2705,223.5248,0.04830289
2706,223.6074,0.0483132
2707,223.69,0.04832694
2708,223.7727,0.04831662
2709,223.8553,0.04830975
2710,223.938,0.04831091
2711,224.0206,0.04831777
2712,224.1032,0.04832236
2713,224.1858,0.04832352
2714,224.2685,0.04832236
2715,224.3511,0.0483361
2716,224.4338,0.04833952
2717,224.5164,0.04833376
2718,224.599,0.04833152
2719,224.6817,0.04833838
2720,224.7643,0.04833497
2721,224.8469,0.04833611
2722,224.9295,0.0483327
2723,225.0122,0.04832923
2724,225.0948,0.04834411
2725,225.1774,0.04834298
2726,225.2601,0.04833269
2727,225.3427,0.04833039
2728,225.4253,0.04833262
2729,225.5079,0.04834528
2730,225.5906,0.04834758
2731,225.6732,0.048343
2732,225.7558,0.0483556
2733,225.8385,0.04837624
2734,225.9211,0.04837853
2735,226.0037,0.04837282
2736,226.0863,0.04836133
2737,226.169,0.04837052
2738,226.2516,0.04837853
2739,226.3342,0.04837624
2740,226.4168,0.04837278
2741,226.4995,0.0483854
2742,226.5821,0.04839458
2743,226.6647,0.04838543
2744,226.7473,0.04838083
2745,226.8299,0.04837624
2746,226.9126,0.04838313
2747,226.9952,0.04838197
2748,227.0778,0.04837394
2749,227.1604,0.0483625
2750,227.2431,0.04836364
2751,227.3257,0.04837853
2752,227.4083,0.04837509
2753,227.4909,0.04836707
2754,227.5736,0.04836936
2755,227.6562,0.04837969
2756,227.7388,0.04838542
2757,227.8215,0.04838311
2758,227.9041,0.04837852
2759,227.9867,0.04837623
2760,228.0693,0.04837393
2761,228.152,0.04835789
2762,228.2346,0.04834525
2763,228.3172,0.04833838
2764,228.3999,0.04836362
2765,228.4825,0.0483579
2766,228.5651,0.04833726
2767,228.6478,0.0483281
2768,228.7304,0.04832464
2769,228.813,0.04832694
2770,228.8957,0.04833149
2771,228.9783,0.04832004
2772,229.0609,0.04832463
2773,229.1435,0.04832004
2774,229.2262,0.04829368
2775,229.3088,0.04827303
2776,229.3915,0.0482616
2777,229.4741,0.04826732
2778,229.5567,0.04828104
2779,229.6394,0.04827189
2780,229.722,0.04826617
2781,229.8046,0.0482742
2782,229.8873,0.04828912
2783,229.9699,0.04829251
2784,230.0525,0.0482868
2785,230.1351,0.04829025
2786,230.2178,0.04830744
2787,230.3004,0.04829713
2788,230.3831,0.0482868
2789,230.4657,0.04827306
2790,230.5483,0.04827534
2791,230.631,0.04828448
2792,230.7136,0.04827303
2793,230.7962,0.04826388
2794,230.8789,0.04825929
2795,230.9615,0.04826729
2796,231.0442,0.04827074
2797,231.1268,0.0482593
2798,231.2095,0.04827993
2799,231.2921,0.04830745
2800,231.3747,0.04832578
2801,231.4574,0.04833611
2802,231.54,0.04836245
2803,231.6226,0.04838997
2804,231.7052,0.04840373
2805,231.7879,0.04842091
2806,231.8705,0.04842896
2807,231.9532,0.04844269
2808,232.0358,0.04845534
2809,232.1184,0.04845648
2810,232.2011,0.04847483
2811,232.2837,0.04849087
2812,232.3664,0.04851265
2813,232.449,0.04852071
2814,232.5316,0.04852759
2815,232.6143,0.04854135
2816,232.6969,0.04856425
2817,232.7796,0.04858261
2818,232.8622,0.04859521
2819,232.9448,0.04860095
2820,233.0274,0.04861128
2821,233.1101,0.04864109
2822,233.1927,0.04863994
2823,233.2753,0.04863764
2824,233.358,0.04865368
2825,233.4406,0.04867434
2826,233.5232,0.04868004
2827,233.6059,0.04867888
2828,233.6885,0.04868808
2829,233.7711,0.04870294
2830,233.8538,0.04871674
2831,233.9364,0.04871329
2832,234.019,0.04872134
2833,234.1016,0.04873967
2834,234.1843,0.04874312
2835,234.2669,0.04874886
2836,234.3496,0.04874768
2837,234.4322,0.04876146
2838,234.5148,0.04877753
2839,234.5975,0.04877407
2840,234.6801,0.04877063
2841,234.7628,0.04878208
2842,234.8454,0.04879583
2843,234.9281,0.04881193
2844,235.0107,0.04880617
2845,235.0933,0.04880614
2846,235.176,0.04881534
2847,235.2586,0.04882221
2848,235.3413,0.04881991
2849,235.4239,0.0488314
2850,235.5065,0.04883712
2851,235.5892,0.04885316
2852,235.6718,0.04885314
2853,235.7544,0.04884859
2854,235.8371,0.04885199
2855,235.9197,0.04885888
2856,236.0023,0.04885887
2857,236.0849,0.04885315
2858,236.1676,0.04885317
2859,236.2502,0.04884743
2860,236.3328,0.04883711
2861,236.4155,0.04882451
2862,236.4981,0.04883022
2863,236.5808,0.04886118
2864,236.6634,0.04886806
2865,236.7461,0.04887037
2866,236.8287,0.04887838
2867,236.9113,0.04889102
2868,236.994,0.0488956
2869,237.0766,0.04887148
2870,237.1592,0.04887492
2871,237.2419,0.04888413
2872,237.3245,0.04889789
2873,237.4071,0.04890589
2874,237.4898,0.04890706
2875,237.5724,0.04891392
2876,237.655,0.04891966
2877,237.7377,0.0489128
2878,237.8203,0.04891396
2879,237.9029,0.04892307
2880,237.9855,0.04893916
2881,238.0682,0.04893453
2882,238.1508,0.04892655
2883,238.2335,0.04891622
2884,238.3161,0.04891965
2885,238.3987,0.04891162
2886,238.4814,0.04890245
2887,238.564,0.0489105
2888,238.6466,0.04891395
2889,238.7292,0.04892657
2890,238.8119,0.04892885
2891,238.8945,0.04891507
2892,238.9771,0.04892082
2893,239.0598,0.04891394
2894,239.1424,0.04889557
2895,239.225,0.04887953
2896,239.3077,0.0488715
2897,239.3903,0.04887266
2898,239.4729,0.04885659
2899,239.5556,0.04885314
2900,239.6382,0.04886
2901,239.7208,0.04887037
2902,239.8035,0.04885891
2903,239.8861,0.04883483
2904,239.9687,0.04881534
2905,240.0514,0.04881535
2906,240.134,0.04880959
2907,240.2167,0.04880041
2908,240.2993,0.04879931
2909,240.382,0.04879127
2910,240.4646,0.04877063
2911,240.5472,0.04875571
2912,240.6299,0.04876489
2913,240.7125,0.0487855
2914,240.7952,0.04878667
2915,240.8778,0.04878322
2916,240.9605,0.0487924
2917,241.0431,0.04879353
2918,241.1257,0.04880386
2919,241.2084,0.0487878
2920,241.291,0.04878664
2921,241.3737,0.0487878
2922,241.4563,0.04877747
2923,241.539,0.04876603
2924,241.6216,0.04875113
2925,241.7043,0.04876717
2926,241.7869,0.04879124
2927,241.8696,0.04879009
2928,241.9522,0.04879471
2929,242.0348,0.04881305
2930,242.1175,0.04881991
2931,242.2001,0.04880385
2932,242.2828,0.04879699
2933,242.3654,0.0488096
2934,242.4481,0.04882446
2935,242.5307,0.04881644
2936,242.6134,0.04881991
2937,242.696,0.0488371
2938,242.7786,0.04884398
2939,242.8613,0.04884509
2940,242.9439,0.04885545
2941,243.0266,0.04885316
2942,243.1092,0.04886005
2943,243.1918,0.04886578
2944,243.2745,0.0488612
2945,243.3571,0.0488612
2946,243.4398,0.04887037
2947,243.5224,0.04887382
2948,243.605,0.04886803
2949,243.6877,0.04885317
2950,243.7703,0.04886005
2951,243.8529,0.0488589
2952,243.9356,0.04886579
2953,244.0182,0.04884399
2954,244.1008,0.04883362
2955,244.1835,0.04882564
2956,244.2661,0.04881648
2957,244.3488,0.04881184
2958,244.4314,0.0488164
2959,244.514,0.04881988
2960,244.5967,0.04882335
2961,244.6793,0.04882563
2962,244.762,0.0488394
2963,244.8446,0.04884859
2964,244.9273,0.04884166
2965,245.0099,0.04883824
2966,245.0925,0.0488543
2967,245.1752,0.04884974
2968,245.2578,0.04883827
2969,245.3404,0.04884056
2970,245.4231,0.04885773
2971,245.5057,0.04886005
2972,245.5884,0.04885661
2973,245.671,0.0488612
2974,245.7536,0.04887494
2975,245.8363,0.04888413
2976,245.9189,0.04886574
2977,246.0015,0.04885771
2978,246.0842,0.04886691
2979,246.1668,0.04885316
2980,246.2494,0.04883827
2981,246.3321,0.04884057
2982,246.4147,0.04885891
2983,246.4974,0.04885663
2984,246.58,0.0488394
2985,246.6626,0.04883939
2986,246.7453,0.04885429
2987,246.8279,0.04885545
2988,246.9106,0.04884627
2989,246.9932,0.0488497
2990,247.0759,0.04886001
2991,247.1585,0.04886462
2992,247.2412,0.0488566
2993,247.3238,0.04886119
2994,247.4064,0.04888642
2995,247.4891,0.04888183
2996,247.5717,0.04887952
2997,247.6543,0.04888065
2998,247.737,0.04889442
2999,247.8196,0.04889903
3000,247.9023,0.04888757
3001,247.9849,0.0488933
3002,248.0675,0.04891507
3003,248.1502,0.0489139
3004,248.2328,0.04891847
3005,248.3154,0.04892425
3006,248.3981,0.0489391
3007,248.4807,0.04893225
3008,248.5633,0.04891508
3009,248.646,0.04891622
3010,248.7286,0.04893338
3011,248.8112,0.0489311
3012,248.8938,0.04891966
3013,248.9765,0.04891278
3014,249.0591,0.04891277
3015,249.1418,0.04890822
3016,249.2244,0.0488864
3017,249.307,0.04887838
3018,249.3896,0.04889787
3019,249.4723,0.04890474
3020,249.5549,0.04890473
3021,249.6375,0.04889559
3022,249.7202,0.04888868
3023,249.8028,0.04888182
3024,249.8855,0.04886576
3025,249.9681,0.04886806
3026,250.0508,0.04888522
3027,250.1334,0.04887723
3028,250.216,0.04886923
3029,250.2987,0.04887377
3030,250.3813,0.04889901
3031,250.4639,0.04892194
3032,250.5466,0.04894602
3033,250.6292,0.04895977
3034,250.7118,0.04898037
3035,250.7945,0.04900446
3036,250.8771,0.04901595
3037,250.9597,0.04901825
3038,251.0423,0.04903317
3039,251.125,0.04903889
3040,251.2076,0.04903773
3041,251.2903,0.04906067
3042,251.373,0.04908245
3043,251.4556,0.0490882
3044,251.5382,0.04907211
3045,251.6209,0.04907326
3046,251.7035,0.04910078
3047,251.7862,0.04909734
3048,251.8688,0.04908587
3049,251.9515,0.04908817
3050,252.0341,0.04909505
3051,252.1167,0.04910538
3052,252.1994,0.04911224
3053,252.282,0.04912373
3054,252.3647,0.0491375
3055,252.4473,0.04910995
3056,252.53,0.04908819
3057,252.6126,0.04909049
3058,252.6952,0.04909508
3059,252.7779,0.04909853
3060,252.8605,0.04908477
3061,252.9432,0.04906866
3062,253.0258,0.04908243
3063,253.1084,0.04907787
3064,253.1911,0.04906297
3065,253.2737,0.04904919
3066,253.3564,0.04904803
3067,253.439,0.04905035
3068,253.5217,0.0490492
3069,253.6043,0.04904804
3070,253.687,0.04907326
3071,253.7696,0.04906867
3072,253.8522,0.04905719
3073,253.9349,0.04905836
3074,254.0175,0.04909163
3075,254.1002,0.04910882
3076,254.1828,0.04909391
3077,254.2655,0.04907098
3078,254.3481,0.04906407
3079,254.4308,0.04907209
3080,254.5134,0.04907668
3081,254.596,0.04907095
3082,254.6787,0.04907902
3083,254.7613,0.04910653
3084,254.844,0.04908931
